sample_id,headline,desk,prompt,deviation,abs_deviation,rank
63,"The G7 leaders get down to business, taking on climate chang",Foreign,D,-0.05981370205214864,0.05981370205214864,1
63,"The G7 leaders get down to business, taking on climate chang",Foreign,A,0.3075989371993475,0.3075989371993475,2
63,"The G7 leaders get down to business, taking on climate chang",Foreign,B,0.32332245173812335,0.32332245173812335,3
63,"The G7 leaders get down to business, taking on climate chang",Foreign,E,-0.6242940862042208,0.6242940862042208,4
64,Germany Arrests Aide to E.U. Lawmaker on Suspicion of Spying,Foreign,B,0.8354907651535338,0.8354907651535338,1
64,Germany Arrests Aide to E.U. Lawmaker on Suspicion of Spying,Foreign,A,0.9071235613793963,0.9071235613793963,2
64,Germany Arrests Aide to E.U. Lawmaker on Suspicion of Spying,Foreign,E,1.03999565096779,1.03999565096779,3
64,Germany Arrests Aide to E.U. Lawmaker on Suspicion of Spying,Foreign,D,1.0700727574165083,1.0700727574165083,4
65,"As Omicron Surges and Economy Suffers, China Tweaks ‘Zero Co",Foreign,D,0.6489834393529843,0.6489834393529843,1
65,"As Omicron Surges and Economy Suffers, China Tweaks ‘Zero Co",Foreign,E,0.7698107405772641,0.7698107405772641,2
65,"As Omicron Surges and Economy Suffers, China Tweaks ‘Zero Co",Foreign,A,0.8526900157125461,0.8526900157125461,3
65,"As Omicron Surges and Economy Suffers, China Tweaks ‘Zero Co",Foreign,B,1.2129373569300193,1.2129373569300193,4
66,"In China, Blinken Faces Clashing Agendas and a Question: Wil",Foreign,E,-0.1294421022499187,0.1294421022499187,1
66,"In China, Blinken Faces Clashing Agendas and a Question: Wil",Foreign,D,0.7493288157662997,0.7493288157662997,2
66,"In China, Blinken Faces Clashing Agendas and a Question: Wil",Foreign,A,0.7957604333706614,0.7957604333706614,3
66,"In China, Blinken Faces Clashing Agendas and a Question: Wil",Foreign,B,1.1238860213327118,1.1238860213327118,4
67,"The Hong Kong police, citing the pandemic, block Tiananmen a",Foreign,D,0.5146523476319593,0.5146523476319593,1
67,"The Hong Kong police, citing the pandemic, block Tiananmen a",Foreign,E,1.1359002251798906,1.1359002251798906,2
67,"The Hong Kong police, citing the pandemic, block Tiananmen a",Foreign,B,1.2092915102386743,1.2092915102386743,3
67,"The Hong Kong police, citing the pandemic, block Tiananmen a",Foreign,A,1.4484639458306547,1.4484639458306547,4
68,"Chinese Military Drills Aim to Awe, Both Abroad and at Home",Foreign,E,1.1182426342921743,1.1182426342921743,1
68,"Chinese Military Drills Aim to Awe, Both Abroad and at Home",Foreign,D,1.559692503276488,1.559692503276488,2
68,"Chinese Military Drills Aim to Awe, Both Abroad and at Home",Foreign,B,1.5918593109300774,1.5918593109300774,3
68,"Chinese Military Drills Aim to Awe, Both Abroad and at Home",Foreign,A,1.6301143828701847,1.6301143828701847,4
69,"For China’s Xi and Other Strongmen, Gorbachev Showed Exactly",Foreign,D,0.8755827611519231,0.8755827611519231,1
69,"For China’s Xi and Other Strongmen, Gorbachev Showed Exactly",Foreign,A,0.9379500687723823,0.9379500687723823,2
69,"For China’s Xi and Other Strongmen, Gorbachev Showed Exactly",Foreign,E,1.0344052183545296,1.0344052183545296,3
69,"For China’s Xi and Other Strongmen, Gorbachev Showed Exactly",Foreign,B,1.4696992091110181,1.4696992091110181,4
70,A History Museum Shows How China Wants to Remake Hong Kong,Foreign,D,1.6264896562400586,1.6264896562400586,1
70,A History Museum Shows How China Wants to Remake Hong Kong,Foreign,E,1.6815529734465398,1.6815529734465398,2
70,A History Museum Shows How China Wants to Remake Hong Kong,Foreign,A,1.8799213541852724,1.8799213541852724,3
70,A History Museum Shows How China Wants to Remake Hong Kong,Foreign,B,1.893243310119336,1.893243310119336,4
71,Hong Kong Police Arrest Activist for Violating 2019 Mask Ban,Foreign,A,0.717314414266083,0.717314414266083,1
71,Hong Kong Police Arrest Activist for Violating 2019 Mask Ban,Foreign,D,0.7541313008146567,0.7541313008146567,2
71,Hong Kong Police Arrest Activist for Violating 2019 Mask Ban,Foreign,E,1.0119618420075212,1.0119618420075212,3
71,Hong Kong Police Arrest Activist for Violating 2019 Mask Ban,Foreign,B,1.174517112525387,1.174517112525387,4
72,A Pacific Island With Ties to Taiwan Was Hacked. Was It Poli,Foreign,D,1.1436273523011349,1.1436273523011349,1
72,A Pacific Island With Ties to Taiwan Was Hacked. Was It Poli,Foreign,E,1.3181541194078616,1.3181541194078616,2
72,A Pacific Island With Ties to Taiwan Was Hacked. Was It Poli,Foreign,B,1.349179057417334,1.349179057417334,3
72,A Pacific Island With Ties to Taiwan Was Hacked. Was It Poli,Foreign,A,1.520785373674395,1.520785373674395,4
73,‘This Drop Came So Quickly’: Shrinking Schools Add to Hong K,Foreign,D,0.44129753567071434,0.44129753567071434,1
73,‘This Drop Came So Quickly’: Shrinking Schools Add to Hong K,Foreign,A,0.5449920672198965,0.5449920672198965,2
73,‘This Drop Came So Quickly’: Shrinking Schools Add to Hong K,Foreign,E,0.7742916196481221,0.7742916196481221,3
73,‘This Drop Came So Quickly’: Shrinking Schools Add to Hong K,Foreign,B,1.0055635682100224,1.0055635682100224,4
74,China Charges Hong Kong Activists Caught Fleeing to Taiwan,Foreign,B,0.4038528236560523,0.4038528236560523,1
74,China Charges Hong Kong Activists Caught Fleeing to Taiwan,Foreign,A,0.4194010174574537,0.4194010174574537,2
74,China Charges Hong Kong Activists Caught Fleeing to Taiwan,Foreign,E,0.4758674340814144,0.4758674340814144,3
74,China Charges Hong Kong Activists Caught Fleeing to Taiwan,Foreign,D,0.7632770927157253,0.7632770927157253,4
75,"With Tensions Mounting, Biden and Xi Try a Warmer Tone",Foreign,E,0.7864180187591248,0.7864180187591248,1
75,"With Tensions Mounting, Biden and Xi Try a Warmer Tone",Foreign,D,1.0293983566807583,1.0293983566807583,2
75,"With Tensions Mounting, Biden and Xi Try a Warmer Tone",Foreign,B,1.3599419321140482,1.3599419321140482,3
75,"With Tensions Mounting, Biden and Xi Try a Warmer Tone",Foreign,A,1.3624266459503107,1.3624266459503107,4
76,‘Wild Swimming’ in Restricted Beijing Offers Refreshing Brea,Foreign,E,1.5677691826182936,1.5677691826182936,1
76,‘Wild Swimming’ in Restricted Beijing Offers Refreshing Brea,Foreign,D,1.5941679881575208,1.5941679881575208,2
76,‘Wild Swimming’ in Restricted Beijing Offers Refreshing Brea,Foreign,B,1.6329737799099853,1.6329737799099853,3
76,‘Wild Swimming’ in Restricted Beijing Offers Refreshing Brea,Foreign,A,1.6333115744640558,1.6333115744640558,4
77,He Warned of Coronavirus. Here’s What He Told Us Before He D,Foreign,D,1.339468537661661,1.339468537661661,1
77,He Warned of Coronavirus. Here’s What He Told Us Before He D,Foreign,E,1.3943025792832486,1.3943025792832486,2
77,He Warned of Coronavirus. Here’s What He Told Us Before He D,Foreign,A,1.4210985479359,1.4210985479359,3
77,He Warned of Coronavirus. Here’s What He Told Us Before He D,Foreign,B,1.755573161043382,1.755573161043382,4
78,"Xi and Macron Call for Ukraine Peace Talks, but the Path Is ",Foreign,D,0.05030017651410568,0.05030017651410568,1
78,"Xi and Macron Call for Ukraine Peace Talks, but the Path Is ",Foreign,E,0.5504500720546478,0.5504500720546478,2
78,"Xi and Macron Call for Ukraine Peace Talks, but the Path Is ",Foreign,B,1.1274049051312938,1.1274049051312938,3
78,"Xi and Macron Call for Ukraine Peace Talks, but the Path Is ",Foreign,A,1.2308623899395266,1.2308623899395266,4
79,Lockdowns spread in China as the virus surges in Shanghai an,Foreign,D,0.6731682525844209,0.6731682525844209,1
79,Lockdowns spread in China as the virus surges in Shanghai an,Foreign,E,0.7287818600371894,0.7287818600371894,2
79,Lockdowns spread in China as the virus surges in Shanghai an,Foreign,B,0.7533283439050946,0.7533283439050946,3
79,Lockdowns spread in China as the virus surges in Shanghai an,Foreign,A,0.8393385771455036,0.8393385771455036,4
