sample_id,rep,prompt_version,news_desk,model,sentiment,n_chunks,word_count
45,1,E,Business,Gemini-2.5-Flash,-0.4318844251392875,4,981
45,2,E,Business,Gemini-2.5-Flash,-0.5614430444935957,3,890
46,0,E,Business,Gemini-2.5-Flash,0.23827836697455496,4,1117
46,1,E,Business,Gemini-2.5-Flash,0.4144560523952047,3,856
46,2,E,Business,Gemini-2.5-Flash,0.5025333430385217,4,1105
47,0,E,Business,Gemini-2.5-Flash,-0.3846737664813797,3,899
47,1,E,Business,Gemini-2.5-Flash,-0.5458485142638286,3,978
47,2,E,Business,Gemini-2.5-Flash,-0.4923583750933176,4,1067
48,0,E,Business,Gemini-2.5-Flash,-0.9806996777188033,3,914
48,1,E,Business,Gemini-2.5-Flash,-0.3237671204842627,4,1120
48,2,E,Business,Gemini-2.5-Flash,-0.5738558806478977,4,1032
49,0,E,Business,Gemini-2.5-Flash,-0.18113961070775986,3,991
49,1,E,Business,Gemini-2.5-Flash,-0.451699018914951,4,1041
49,2,E,Business,Gemini-2.5-Flash,-0.09027878567576408,3,920
50,0,E,Foreign,Gemini-2.5-Flash,-0.6545045768143609,4,1000
50,1,E,Foreign,Gemini-2.5-Flash,-0.8534467931021936,4,1046
50,2,E,Foreign,Gemini-2.5-Flash,-0.947107712039724,4,1125
51,0,E,Foreign,Gemini-2.5-Flash,-0.6059280089102685,3,914
51,1,E,Foreign,Gemini-2.5-Flash,0.002781786082778126,4,1069
51,2,E,Foreign,Gemini-2.5-Flash,-0.46094138035550714,4,1042
52,0,E,Foreign,Gemini-2.5-Flash,0.4913289330434054,4,1086
52,1,E,Foreign,Gemini-2.5-Flash,0.5550026215496473,4,1065
52,2,E,Foreign,Gemini-2.5-Flash,0.963625509175472,4,1023
53,0,E,Foreign,Gemini-2.5-Flash,-0.9785619419999421,3,926
53,1,E,Foreign,Gemini-2.5-Flash,-0.3512844395202895,3,986
53,2,E,Foreign,Gemini-2.5-Flash,0.21433941771586737,3,956
54,0,E,Foreign,Gemini-2.5-Flash,0.5191956692142412,4,1215
54,1,E,Foreign,Gemini-2.5-Flash,-0.7024931469932199,4,991
54,2,E,Foreign,Gemini-2.5-Flash,0.8027858440764248,4,1066
55,0,E,Foreign,Gemini-2.5-Flash,0.13830840587615967,4,1121
55,1,E,Foreign,Gemini-2.5-Flash,-0.8306053883570712,4,1114
55,2,E,Foreign,Gemini-2.5-Flash,-0.8756980504840612,2,467
56,0,E,Foreign,Gemini-2.5-Flash,-0.400423166109249,4,1192
56,1,E,Foreign,Gemini-2.5-Flash,-0.5673148292116821,4,1073
56,2,E,Foreign,Gemini-2.5-Flash,-0.440808474610094,4,986
57,0,E,Foreign,Gemini-2.5-Flash,0.5323782643924156,3,960
57,1,E,Foreign,Gemini-2.5-Flash,0.3122446884711583,3,1008
57,2,E,Foreign,Gemini-2.5-Flash,-0.17703438317403197,4,1206
58,0,E,Foreign,Gemini-2.5-Flash,-0.5334012905756632,3,930
58,1,E,Foreign,Gemini-2.5-Flash,0.006559956353157759,4,1024
58,2,E,Foreign,Gemini-2.5-Flash,-0.2989250095561147,3,939
59,0,E,Foreign,Gemini-2.5-Flash,0.2687092823907733,4,1008
59,1,E,Foreign,Gemini-2.5-Flash,0.6862091985531151,4,1054
59,2,E,Foreign,Gemini-2.5-Flash,-0.49168586428277194,4,1046
60,0,E,Foreign,Gemini-2.5-Flash,0.04546156898140907,4,1054
60,1,E,Foreign,Gemini-2.5-Flash,0.23352940852055326,4,1005
60,2,E,Foreign,Gemini-2.5-Flash,0.0643794963543769,4,1007
61,0,E,Foreign,Gemini-2.5-Flash,-0.3166345398252209,3,992
61,1,E,Foreign,Gemini-2.5-Flash,-0.3334730453789234,3,879
61,2,E,Foreign,Gemini-2.5-Flash,-0.48444352485239506,4,1047
62,0,E,Foreign,Gemini-2.5-Flash,-0.705894686630927,4,961
62,1,E,Foreign,Gemini-2.5-Flash,-0.9538634372098992,3,956
62,2,E,Foreign,Gemini-2.5-Flash,-0.8420386877842247,4,1002
63,0,E,Foreign,Gemini-2.5-Flash,0.4099872267106548,4,1057
63,1,E,Foreign,Gemini-2.5-Flash,0.1563932589488104,4,1113
63,2,E,Foreign,Gemini-2.5-Flash,-0.16604041494429111,3,938
64,0,E,Foreign,Gemini-2.5-Flash,-0.3709917136778434,3,969
64,1,E,Foreign,Gemini-2.5-Flash,-0.3315545925870538,4,1225
64,2,E,Foreign,Gemini-2.5-Flash,0.3429085868410766,4,1047
65,0,E,Foreign,Gemini-2.5-Flash,-0.06340721575543284,4,1148
65,1,E,Foreign,Gemini-2.5-Flash,-0.29156455645958584,3,984
65,2,E,Foreign,Gemini-2.5-Flash,-0.49021932610776275,4,1174
66,0,E,Foreign,Gemini-2.5-Flash,-0.21742570283822715,4,1040
66,1,E,Foreign,Gemini-2.5-Flash,0.48100850568152964,4,1047
66,2,E,Foreign,Gemini-2.5-Flash,-0.4197659127530642,4,985
67,0,E,Foreign,Gemini-2.5-Flash,-0.4189561549574137,4,1220
67,1,E,Foreign,Gemini-2.5-Flash,-0.8253062394214794,4,1097
67,2,E,Foreign,Gemini-2.5-Flash,-0.9315495758783072,4,1091
68,0,E,Foreign,Gemini-2.5-Flash,0.4435874556656927,4,1134
68,1,E,Foreign,Gemini-2.5-Flash,0.8172635522981485,3,942
68,2,E,Foreign,Gemini-2.5-Flash,0.5478899299632758,4,1032
69,0,E,Foreign,Gemini-2.5-Flash,0.8291340658906847,4,1051
69,1,E,Foreign,Gemini-2.5-Flash,0.35445844067726284,4,1121
69,2,E,Foreign,Gemini-2.5-Flash,0.6603736090473831,4,1031
70,0,E,Foreign,Gemini-2.5-Flash,-0.03255668090423569,4,1099
70,1,E,Foreign,Gemini-2.5-Flash,0.11467320821247995,4,1009
70,2,E,Foreign,Gemini-2.5-Flash,0.016164623550139368,4,1083
71,0,E,Foreign,Gemini-2.5-Flash,-0.32548741220186156,3,974
71,1,E,Foreign,Gemini-2.5-Flash,-0.07184384701152642,3,988
71,2,E,Foreign,Gemini-2.5-Flash,0.20978894480504096,4,1096
72,0,E,Foreign,Gemini-2.5-Flash,-0.8798884726129472,4,1058
72,1,E,Foreign,Gemini-2.5-Flash,-0.011185022827703506,4,1015
72,2,E,Foreign,Gemini-2.5-Flash,0.2512026248732582,4,1001
73,0,E,Foreign,Gemini-2.5-Flash,-0.5800189850851893,3,938
73,1,E,Foreign,Gemini-2.5-Flash,0.10003973470884375,4,1036
73,2,E,Foreign,Gemini-2.5-Flash,0.4365494324204822,3,742
74,0,E,Foreign,Gemini-2.5-Flash,0.537714128382504,4,1041
74,1,E,Foreign,Gemini-2.5-Flash,0.04816267313435674,4,1139
74,2,E,Foreign,Gemini-2.5-Flash,-0.881944413529709,3,983
75,0,E,Foreign,Gemini-2.5-Flash,0.8733918282669038,4,1097
75,1,E,Foreign,Gemini-2.5-Flash,0.5522121686371975,4,1156
75,2,E,Foreign,Gemini-2.5-Flash,0.66185460484121,4,1070
76,0,E,Foreign,Gemini-2.5-Flash,0.09388242615386844,4,1104
76,1,E,Foreign,Gemini-2.5-Flash,0.903556372562889,4,1047
76,2,E,Foreign,Gemini-2.5-Flash,0.06573295488487929,4,971
77,0,E,Foreign,Gemini-2.5-Flash,0.02079785440582782,4,1123
77,1,E,Foreign,Gemini-2.5-Flash,-0.3248011888936162,4,1027
77,2,E,Foreign,Gemini-2.5-Flash,0.66143631527666,4,1074
78,0,E,Foreign,Gemini-2.5-Flash,-0.5509560334030539,4,1009
78,1,E,Foreign,Gemini-2.5-Flash,-0.796926550877591,3,974
78,2,E,Foreign,Gemini-2.5-Flash,-0.3839712450862862,4,1122
79,0,E,Foreign,Gemini-2.5-Flash,-0.430597341270186,4,1006
79,1,E,Foreign,Gemini-2.5-Flash,-0.7387379196782907,3,910
79,2,E,Foreign,Gemini-2.5-Flash,-0.9477681269248327,3,922
