sample_id,rep,prompt_version,news_desk,model,vader_compound
47,0,B,Business,GPT-4o-mini,0.9795666666666666
47,1,B,Business,GPT-4o-mini,0.877575
47,2,B,Business,GPT-4o-mini,0.797
48,0,B,Business,GPT-4o-mini,0.5465
48,1,B,Business,GPT-4o-mini,0.5383333333333333
48,2,B,Business,GPT-4o-mini,0.15569999999999998
49,0,B,Business,GPT-4o-mini,-0.3397666666666666
49,1,B,Business,GPT-4o-mini,-0.04497499999999999
49,2,B,Business,GPT-4o-mini,0.2705
50,0,B,Foreign,GPT-4o-mini,-0.2866
50,1,B,Foreign,GPT-4o-mini,-0.03042499999999998
50,2,B,Foreign,GPT-4o-mini,-0.7433749999999999
51,0,B,Foreign,GPT-4o-mini,0.6994499999999999
51,1,B,Foreign,GPT-4o-mini,0.96
51,2,B,Foreign,GPT-4o-mini,0.6285
52,0,B,Foreign,GPT-4o-mini,0.9647333333333333
52,1,B,Foreign,GPT-4o-mini,0.597225
52,2,B,Foreign,GPT-4o-mini,0.45870000000000005
53,0,B,Foreign,GPT-4o-mini,-0.3000333333333333
53,1,B,Foreign,GPT-4o-mini,-0.27446666666666664
53,2,B,Foreign,GPT-4o-mini,0.23450000000000001
54,0,B,Foreign,GPT-4o-mini,0.9214333333333333
54,1,B,Foreign,GPT-4o-mini,0.05937500000000001
54,2,B,Foreign,GPT-4o-mini,0.7095666666666668
55,0,B,Foreign,GPT-4o-mini,-0.866275
55,1,B,Foreign,GPT-4o-mini,-0.42899999999999994
55,2,B,Foreign,GPT-4o-mini,-0.22977499999999995
56,0,B,Foreign,GPT-4o-mini,0.24116666666666667
56,1,B,Foreign,GPT-4o-mini,0.1738666666666667
56,2,B,Foreign,GPT-4o-mini,0.39607500000000007
57,0,B,Foreign,GPT-4o-mini,-0.64425
57,1,B,Foreign,GPT-4o-mini,0.5152
57,2,B,Foreign,GPT-4o-mini,-0.10436666666666668
58,0,B,Foreign,GPT-4o-mini,0.8691999999999999
58,1,B,Foreign,GPT-4o-mini,0.89795
58,2,B,Foreign,GPT-4o-mini,0.9731500000000001
59,0,B,Foreign,GPT-4o-mini,0.893575
59,1,B,Foreign,GPT-4o-mini,0.700375
59,2,B,Foreign,GPT-4o-mini,0.7215
60,0,B,Foreign,GPT-4o-mini,0.5229666666666667
60,1,B,Foreign,GPT-4o-mini,0.9001333333333333
60,2,B,Foreign,GPT-4o-mini,0.9212333333333333
61,0,B,Foreign,GPT-4o-mini,-0.16763333333333333
61,1,B,Foreign,GPT-4o-mini,-0.9040333333333334
61,2,B,Foreign,GPT-4o-mini,-0.0405
62,0,B,Foreign,GPT-4o-mini,-0.19253333333333333
62,1,B,Foreign,GPT-4o-mini,0.3056
62,2,B,Foreign,GPT-4o-mini,-0.513425
63,0,B,Foreign,GPT-4o-mini,0.49779999999999996
63,1,B,Foreign,GPT-4o-mini,0.9605666666666667
63,2,B,Foreign,GPT-4o-mini,0.9531333333333333
64,0,B,Foreign,GPT-4o-mini,-0.05023333333333332
64,1,B,Foreign,GPT-4o-mini,0.35969999999999996
64,2,B,Foreign,GPT-4o-mini,0.8400666666666666
65,0,B,Foreign,GPT-4o-mini,0.099725
65,1,B,Foreign,GPT-4o-mini,0.10880000000000001
65,2,B,Foreign,GPT-4o-mini,0.3823666666666667
66,0,B,Foreign,GPT-4o-mini,0.2917666666666667
66,1,B,Foreign,GPT-4o-mini,0.020899999999999988
66,2,B,Foreign,GPT-4o-mini,0.08646666666666669
67,0,B,Foreign,GPT-4o-mini,-0.17192500000000002
67,1,B,Foreign,GPT-4o-mini,0.23296666666666668
67,2,B,Foreign,GPT-4o-mini,-0.219275
68,0,B,Foreign,GPT-4o-mini,0.9305666666666667
68,1,B,Foreign,GPT-4o-mini,0.3919
68,2,B,Foreign,GPT-4o-mini,0.472325
69,0,B,Foreign,GPT-4o-mini,0.9253666666666667
69,1,B,Foreign,GPT-4o-mini,0.19522499999999998
69,2,B,Foreign,GPT-4o-mini,0.1335
70,0,B,Foreign,GPT-4o-mini,0.35455
70,1,B,Foreign,GPT-4o-mini,0.00462499999999999
70,2,B,Foreign,GPT-4o-mini,0.287775
71,0,B,Foreign,GPT-4o-mini,-0.66815
71,1,B,Foreign,GPT-4o-mini,-0.60005
71,2,B,Foreign,GPT-4o-mini,-0.30313333333333337
72,0,B,Foreign,GPT-4o-mini,0.744475
72,1,B,Foreign,GPT-4o-mini,0.06417500000000002
72,2,B,Foreign,GPT-4o-mini,0.4599666666666667
73,0,B,Foreign,GPT-4o-mini,0.09805
73,1,B,Foreign,GPT-4o-mini,0.4828
73,2,B,Foreign,GPT-4o-mini,0.12539999999999998
74,0,B,Foreign,GPT-4o-mini,-0.62465
74,1,B,Foreign,GPT-4o-mini,-0.8847999999999999
74,2,B,Foreign,GPT-4o-mini,-0.3222333333333333
75,0,B,Foreign,GPT-4o-mini,0.48586666666666667
75,1,B,Foreign,GPT-4o-mini,0.8624666666666667
75,2,B,Foreign,GPT-4o-mini,0.8843000000000001
76,0,B,Foreign,GPT-4o-mini,0.747
76,1,B,Foreign,GPT-4o-mini,0.9851
76,2,B,Foreign,GPT-4o-mini,0.9867666666666667
77,0,B,Foreign,GPT-4o-mini,-0.24613333333333332
77,1,B,Foreign,GPT-4o-mini,-0.3408666666666666
77,2,B,Foreign,GPT-4o-mini,-0.31105
78,0,B,Foreign,GPT-4o-mini,0.6990999999999999
78,1,B,Foreign,GPT-4o-mini,0.8649666666666667
78,2,B,Foreign,GPT-4o-mini,0.9641000000000001
79,0,B,Foreign,GPT-4o-mini,-0.3213
79,1,B,Foreign,GPT-4o-mini,-0.20504999999999998
79,2,B,Foreign,GPT-4o-mini,0.389725
20,0,D,Business,GPT-4o-mini,0.08277499999999999
20,1,D,Business,GPT-4o-mini,0.488
20,2,D,Business,GPT-4o-mini,0.5202
21,0,D,Business,GPT-4o-mini,0.8759333333333333
21,1,D,Business,GPT-4o-mini,0.1883666666666667
21,2,D,Business,GPT-4o-mini,0.9551000000000002
22,0,D,Business,GPT-4o-mini,-0.5651666666666667
22,1,D,Business,GPT-4o-mini,-0.43859999999999993
22,2,D,Business,GPT-4o-mini,0.2765333333333333
23,0,D,Business,GPT-4o-mini,-0.1762
23,1,D,Business,GPT-4o-mini,-0.12245
23,2,D,Business,GPT-4o-mini,0.8045333333333334
24,0,D,Business,GPT-4o-mini,0.9686
24,1,D,Business,GPT-4o-mini,0.9732333333333334
24,2,D,Business,GPT-4o-mini,0.95965
25,0,D,Business,GPT-4o-mini,0.9666666666666667
25,1,D,Business,GPT-4o-mini,0.9468
25,2,D,Business,GPT-4o-mini,0.8569333333333332
26,0,D,Business,GPT-4o-mini,0.32753333333333334
26,1,D,Business,GPT-4o-mini,-0.32976666666666665
26,2,D,Business,GPT-4o-mini,-0.003033333333333369
27,0,D,Business,GPT-4o-mini,-0.029666666666666657
27,1,D,Business,GPT-4o-mini,0.5156999999999999
27,2,D,Business,GPT-4o-mini,0.22046666666666667
28,0,D,Business,GPT-4o-mini,0.8585000000000002
28,1,D,Business,GPT-4o-mini,0.35470000000000007
28,2,D,Business,GPT-4o-mini,0.6893000000000001
29,0,D,Business,GPT-4o-mini,0.8132666666666667
29,1,D,Business,GPT-4o-mini,0.7574666666666667
29,2,D,Business,GPT-4o-mini,0.2802666666666666
30,0,D,Business,GPT-4o-mini,0.8403999999999999
30,1,D,Business,GPT-4o-mini,0.9063666666666667
30,2,D,Business,GPT-4o-mini,0.6464666666666667
31,0,D,Business,GPT-4o-mini,0.7901333333333334
31,1,D,Business,GPT-4o-mini,0.1303
31,2,D,Business,GPT-4o-mini,0.721225
32,0,D,Business,GPT-4o-mini,0.7552333333333334
32,1,D,Business,GPT-4o-mini,0.2678666666666667
32,2,D,Business,GPT-4o-mini,0.18877500000000003
33,0,D,Business,GPT-4o-mini,-0.4997249999999999
33,1,D,Business,GPT-4o-mini,-0.4156666666666668
33,2,D,Business,GPT-4o-mini,-0.7866333333333332
34,0,D,Business,GPT-4o-mini,-0.8197666666666666
34,1,D,Business,GPT-4o-mini,-0.8808666666666666
34,2,D,Business,GPT-4o-mini,-0.9318333333333334
35,0,D,Business,GPT-4o-mini,0.9789333333333334
35,1,D,Business,GPT-4o-mini,0.6471
35,2,D,Business,GPT-4o-mini,0.8569666666666667
36,0,D,Business,GPT-4o-mini,0.25053333333333333
36,1,D,Business,GPT-4o-mini,-0.21276666666666666
36,2,D,Business,GPT-4o-mini,-0.4589666666666667
37,0,D,Business,GPT-4o-mini,-0.8363333333333333
37,1,D,Business,GPT-4o-mini,-0.8013
37,2,D,Business,GPT-4o-mini,-0.8368666666666668
38,0,D,Business,GPT-4o-mini,0.12753333333333336
38,1,D,Business,GPT-4o-mini,0.32543333333333335
38,2,D,Business,GPT-4o-mini,0.7139000000000001
39,0,D,Business,GPT-4o-mini,0.7998
39,1,D,Business,GPT-4o-mini,0.81155
39,2,D,Business,GPT-4o-mini,0.9289999999999999
40,0,D,Business,GPT-4o-mini,-0.9474999999999999
40,1,D,Business,GPT-4o-mini,-0.8873000000000001
40,2,D,Business,GPT-4o-mini,-0.7452666666666666
41,0,D,Business,GPT-4o-mini,0.2441333333333333
41,1,D,Business,GPT-4o-mini,0.19105
41,2,D,Business,GPT-4o-mini,-0.19626666666666667
42,0,D,Business,GPT-4o-mini,0.9010000000000001
42,1,D,Business,GPT-4o-mini,0.8257666666666666
42,2,D,Business,GPT-4o-mini,0.93805
43,0,D,Business,GPT-4o-mini,0.24973333333333336
43,1,D,Business,GPT-4o-mini,0.2177
43,2,D,Business,GPT-4o-mini,0.5270333333333334
44,0,D,Business,GPT-4o-mini,-0.16043333333333332
44,1,D,Business,GPT-4o-mini,0.6862
44,2,D,Business,GPT-4o-mini,0.24903333333333333
45,0,D,Business,GPT-4o-mini,-0.2724666666666667
45,1,D,Business,GPT-4o-mini,-0.653475
45,2,D,Business,GPT-4o-mini,0.025833333333333337
46,0,D,Business,GPT-4o-mini,0.8812666666666668
46,1,D,Business,GPT-4o-mini,0.37656666666666666
46,2,D,Business,GPT-4o-mini,0.7417750000000001
47,0,D,Business,GPT-4o-mini,0.9661
47,1,D,Business,GPT-4o-mini,0.4795
47,2,D,Business,GPT-4o-mini,0.716125
48,0,D,Business,GPT-4o-mini,0.42383333333333334
48,1,D,Business,GPT-4o-mini,0.16003333333333336
48,2,D,Business,GPT-4o-mini,0.11806666666666665
49,0,D,Business,GPT-4o-mini,-0.45733333333333337
49,1,D,Business,GPT-4o-mini,-0.5431333333333334
49,2,D,Business,GPT-4o-mini,-0.6019666666666666
50,0,D,Foreign,GPT-4o-mini,-0.411375
50,1,D,Foreign,GPT-4o-mini,-0.6182666666666666
50,2,D,Foreign,GPT-4o-mini,-0.8932333333333333
51,0,D,Foreign,GPT-4o-mini,0.10370000000000001
51,1,D,Foreign,GPT-4o-mini,0.670925
51,2,D,Foreign,GPT-4o-mini,0.1495333333333333
52,0,D,Foreign,GPT-4o-mini,0.44386666666666663
52,1,D,Foreign,GPT-4o-mini,0.69615
52,2,D,Foreign,GPT-4o-mini,0.89
53,0,D,Foreign,GPT-4o-mini,0.7275
53,1,D,Foreign,GPT-4o-mini,0.6675333333333334
53,2,D,Foreign,GPT-4o-mini,-0.01663333333333335
54,0,D,Foreign,GPT-4o-mini,0.05336666666666667
54,1,D,Foreign,GPT-4o-mini,-0.3789666666666666
54,2,D,Foreign,GPT-4o-mini,-0.12569999999999998
55,0,D,Foreign,GPT-4o-mini,-0.3440666666666667
55,1,D,Foreign,GPT-4o-mini,-0.5792666666666667
55,2,D,Foreign,GPT-4o-mini,-0.7289666666666667
56,0,D,Foreign,GPT-4o-mini,0.19440000000000002
56,1,D,Foreign,GPT-4o-mini,-0.4862333333333333
56,2,D,Foreign,GPT-4o-mini,-0.5256666666666666
57,0,D,Foreign,GPT-4o-mini,-0.11380000000000001
57,1,D,Foreign,GPT-4o-mini,0.3736
57,2,D,Foreign,GPT-4o-mini,-0.7763666666666666
58,0,D,Foreign,GPT-4o-mini,0.9452333333333334
58,1,D,Foreign,GPT-4o-mini,0.7208
58,2,D,Foreign,GPT-4o-mini,0.9566333333333333
59,0,D,Foreign,GPT-4o-mini,0.5083666666666667
59,1,D,Foreign,GPT-4o-mini,0.5157333333333334
59,2,D,Foreign,GPT-4o-mini,0.8317
60,0,D,Foreign,GPT-4o-mini,0.6659333333333333
60,1,D,Foreign,GPT-4o-mini,-0.22089999999999999
60,2,D,Foreign,GPT-4o-mini,0.9455
61,0,D,Foreign,GPT-4o-mini,-0.16106666666666666
61,1,D,Foreign,GPT-4o-mini,-0.7295000000000001
61,2,D,Foreign,GPT-4o-mini,-0.16506666666666667
62,0,D,Foreign,GPT-4o-mini,-0.9020666666666667
62,1,D,Foreign,GPT-4o-mini,-0.9363333333333334
62,2,D,Foreign,GPT-4o-mini,-0.9538666666666665
63,0,D,Foreign,GPT-4o-mini,0.7632
63,1,D,Foreign,GPT-4o-mini,0.9252333333333334
63,2,D,Foreign,GPT-4o-mini,0.27963333333333334
64,0,D,Foreign,GPT-4o-mini,0.08809999999999997
64,1,D,Foreign,GPT-4o-mini,0.09223333333333335
64,2,D,Foreign,GPT-4o-mini,0.0619
65,0,D,Foreign,GPT-4o-mini,-0.30429999999999996
65,1,D,Foreign,GPT-4o-mini,0.016766666666666635
65,2,D,Foreign,GPT-4o-mini,-0.5700333333333334
66,0,D,Foreign,GPT-4o-mini,-0.5547666666666666
66,1,D,Foreign,GPT-4o-mini,0.7716333333333334
66,2,D,Foreign,GPT-4o-mini,0.4652333333333334
67,0,D,Foreign,GPT-4o-mini,-0.3121
67,1,D,Foreign,GPT-4o-mini,-0.139225
67,2,D,Foreign,GPT-4o-mini,0.36976666666666674
68,0,D,Foreign,GPT-4o-mini,0.4049333333333333
68,1,D,Foreign,GPT-4o-mini,-0.044199999999999996
68,2,D,Foreign,GPT-4o-mini,0.5861
69,0,D,Foreign,GPT-4o-mini,0.8641666666666667
69,1,D,Foreign,GPT-4o-mini,-0.27826666666666666
69,2,D,Foreign,GPT-4o-mini,0.45470000000000005
70,0,D,Foreign,GPT-4o-mini,0.7821000000000001
70,1,D,Foreign,GPT-4o-mini,0.0013333333333332975
70,2,D,Foreign,GPT-4o-mini,0.46950000000000003
71,0,D,Foreign,GPT-4o-mini,-0.4718333333333333
71,1,D,Foreign,GPT-4o-mini,-0.6398
71,2,D,Foreign,GPT-4o-mini,-0.5743
72,0,D,Foreign,GPT-4o-mini,0.23323333333333332
72,1,D,Foreign,GPT-4o-mini,-0.4960333333333334
72,2,D,Foreign,GPT-4o-mini,-0.3077666666666667
73,0,D,Foreign,GPT-4o-mini,0.2550333333333333
73,1,D,Foreign,GPT-4o-mini,0.3015333333333334
73,2,D,Foreign,GPT-4o-mini,-0.8816333333333333
74,0,D,Foreign,GPT-4o-mini,-0.8074333333333333
74,1,D,Foreign,GPT-4o-mini,-0.8766666666666666
74,2,D,Foreign,GPT-4o-mini,-0.7726000000000001
75,0,D,Foreign,GPT-4o-mini,0.2781666666666667
75,1,D,Foreign,GPT-4o-mini,-0.26963333333333334
75,2,D,Foreign,GPT-4o-mini,0.38726666666666665
76,0,D,Foreign,GPT-4o-mini,0.7225666666666667
76,1,D,Foreign,GPT-4o-mini,0.9389
76,2,D,Foreign,GPT-4o-mini,0.9331
77,0,D,Foreign,GPT-4o-mini,-0.8094666666666667
77,1,D,Foreign,GPT-4o-mini,-0.8142333333333333
77,2,D,Foreign,GPT-4o-mini,-0.2505666666666667
78,0,D,Foreign,GPT-4o-mini,0.5366666666666666
78,1,D,Foreign,GPT-4o-mini,0.8127
78,2,D,Foreign,GPT-4o-mini,0.491675
79,0,D,Foreign,GPT-4o-mini,0.18703333333333336
79,1,D,Foreign,GPT-4o-mini,-0.4368666666666667
79,2,D,Foreign,GPT-4o-mini,0.3913333333333333
20,0,E,Business,GPT-4o-mini,-0.17213333333333333
20,1,E,Business,GPT-4o-mini,-0.1744
20,2,E,Business,GPT-4o-mini,-0.15710000000000002
21,0,E,Business,GPT-4o-mini,0.9479666666666665
21,1,E,Business,GPT-4o-mini,0.8279000000000001
21,2,E,Business,GPT-4o-mini,0.07386666666666668
22,0,E,Business,GPT-4o-mini,-0.07193333333333336
22,1,E,Business,GPT-4o-mini,-0.050800000000000005
22,2,E,Business,GPT-4o-mini,-0.26639999999999997
23,0,E,Business,GPT-4o-mini,0.25766666666666665
23,1,E,Business,GPT-4o-mini,0.27736666666666665
23,2,E,Business,GPT-4o-mini,0.8101333333333334
24,0,E,Business,GPT-4o-mini,0.740875
24,1,E,Business,GPT-4o-mini,0.9718666666666667
24,2,E,Business,GPT-4o-mini,0.89455
25,0,E,Business,GPT-4o-mini,0.6461
25,1,E,Business,GPT-4o-mini,0.9203333333333333
25,2,E,Business,GPT-4o-mini,0.9579000000000001
26,0,E,Business,GPT-4o-mini,-0.8023333333333333
26,1,E,Business,GPT-4o-mini,-0.36343333333333333
26,2,E,Business,GPT-4o-mini,-0.5804666666666667
27,0,E,Business,GPT-4o-mini,0.2725
27,1,E,Business,GPT-4o-mini,-0.08720000000000001
27,2,E,Business,GPT-4o-mini,-0.019266666666666692
28,0,E,Business,GPT-4o-mini,-0.48223333333333335
28,1,E,Business,GPT-4o-mini,-0.3743
28,2,E,Business,GPT-4o-mini,0.09963333333333335
29,0,E,Business,GPT-4o-mini,0.9325333333333333
29,1,E,Business,GPT-4o-mini,0.6659333333333333
29,2,E,Business,GPT-4o-mini,0.6137666666666667
30,0,E,Business,GPT-4o-mini,0.8029666666666667
30,1,E,Business,GPT-4o-mini,0.8154333333333333
30,2,E,Business,GPT-4o-mini,-0.061599999999999995
31,0,E,Business,GPT-4o-mini,0.21610000000000004
31,1,E,Business,GPT-4o-mini,0.6260666666666667
31,2,E,Business,GPT-4o-mini,0.7469666666666667
32,0,E,Business,GPT-4o-mini,0.6265333333333333
32,1,E,Business,GPT-4o-mini,0.8754
32,2,E,Business,GPT-4o-mini,0.2804333333333333
33,0,E,Business,GPT-4o-mini,-0.09849999999999999
33,1,E,Business,GPT-4o-mini,-0.38410000000000005
33,2,E,Business,GPT-4o-mini,-0.623
34,0,E,Business,GPT-4o-mini,-0.7163
34,1,E,Business,GPT-4o-mini,-0.6807666666666666
34,2,E,Business,GPT-4o-mini,-0.7453666666666666
35,0,E,Business,GPT-4o-mini,0.9367333333333333
35,1,E,Business,GPT-4o-mini,0.9667333333333333
35,2,E,Business,GPT-4o-mini,0.914
36,0,E,Business,GPT-4o-mini,-0.4707333333333333
36,1,E,Business,GPT-4o-mini,0.1943
36,2,E,Business,GPT-4o-mini,-0.33676666666666666
37,0,E,Business,GPT-4o-mini,-0.9100999999999999
37,1,E,Business,GPT-4o-mini,-0.8607666666666667
37,2,E,Business,GPT-4o-mini,-0.8887
38,0,E,Business,GPT-4o-mini,0.7162666666666665
38,1,E,Business,GPT-4o-mini,0.4417333333333333
38,2,E,Business,GPT-4o-mini,0.28683333333333333
39,0,E,Business,GPT-4o-mini,0.8348333333333334
39,1,E,Business,GPT-4o-mini,0.8210333333333333
39,2,E,Business,GPT-4o-mini,0.5962999999999999
40,0,E,Business,GPT-4o-mini,-0.8078333333333333
40,1,E,Business,GPT-4o-mini,-0.46859999999999996
40,2,E,Business,GPT-4o-mini,-0.8593999999999999
41,0,E,Business,GPT-4o-mini,0.9069666666666666
41,1,E,Business,GPT-4o-mini,0.5605666666666667
41,2,E,Business,GPT-4o-mini,0.4134666666666667
42,0,E,Business,GPT-4o-mini,0.6233666666666666
42,1,E,Business,GPT-4o-mini,0.8830333333333332
42,2,E,Business,GPT-4o-mini,0.9704
43,0,E,Business,GPT-4o-mini,0.47603333333333336
43,1,E,Business,GPT-4o-mini,0.8681666666666666
43,2,E,Business,GPT-4o-mini,0.5744666666666667
44,0,E,Business,GPT-4o-mini,0.03976666666666665
44,1,E,Business,GPT-4o-mini,0.3408666666666667
44,2,E,Business,GPT-4o-mini,0.020600000000000025
45,0,E,Business,GPT-4o-mini,-0.47330000000000005
45,1,E,Business,GPT-4o-mini,0.6253333333333334
45,2,E,Business,GPT-4o-mini,-0.8921666666666667
46,0,E,Business,GPT-4o-mini,0.37600000000000006
46,1,E,Business,GPT-4o-mini,0.8634333333333334
46,2,E,Business,GPT-4o-mini,-0.24580000000000002
47,0,E,Business,GPT-4o-mini,0.24986666666666668
47,1,E,Business,GPT-4o-mini,0.3674
47,2,E,Business,GPT-4o-mini,0.7852333333333333
48,0,E,Business,GPT-4o-mini,-0.4728666666666666
48,1,E,Business,GPT-4o-mini,-0.48743333333333333
48,2,E,Business,GPT-4o-mini,-0.018700000000000012
49,0,E,Business,GPT-4o-mini,0.28496666666666665
49,1,E,Business,GPT-4o-mini,-0.5300666666666667
49,2,E,Business,GPT-4o-mini,-0.3800666666666667
50,0,E,Foreign,GPT-4o-mini,-0.9334999999999999
50,1,E,Foreign,GPT-4o-mini,-0.18776666666666664
50,2,E,Foreign,GPT-4o-mini,-0.7579666666666668
51,0,E,Foreign,GPT-4o-mini,0.9536333333333333
51,1,E,Foreign,GPT-4o-mini,0.7962333333333333
51,2,E,Foreign,GPT-4o-mini,0.6023666666666666
52,0,E,Foreign,GPT-4o-mini,0.5762333333333333
52,1,E,Foreign,GPT-4o-mini,0.3581666666666667
52,2,E,Foreign,GPT-4o-mini,0.8018000000000001
53,0,E,Foreign,GPT-4o-mini,0.6890000000000001
53,1,E,Foreign,GPT-4o-mini,0.11483333333333333
53,2,E,Foreign,GPT-4o-mini,0.034066666666666655
54,0,E,Foreign,GPT-4o-mini,0.8878
54,1,E,Foreign,GPT-4o-mini,0.5028666666666667
54,2,E,Foreign,GPT-4o-mini,0.723
55,0,E,Foreign,GPT-4o-mini,-0.5855666666666667
55,1,E,Foreign,GPT-4o-mini,-0.6870333333333334
55,2,E,Foreign,GPT-4o-mini,-0.3252666666666667
56,0,E,Foreign,GPT-4o-mini,-0.028600000000000014
56,1,E,Foreign,GPT-4o-mini,-0.30410000000000004
56,2,E,Foreign,GPT-4o-mini,-0.5579333333333334
57,0,E,Foreign,GPT-4o-mini,0.06020000000000001
57,1,E,Foreign,GPT-4o-mini,-0.3778333333333333
57,2,E,Foreign,GPT-4o-mini,-0.2895666666666667
58,0,E,Foreign,GPT-4o-mini,0.3405333333333333
58,1,E,Foreign,GPT-4o-mini,0.33966666666666673
58,2,E,Foreign,GPT-4o-mini,0.8522
59,0,E,Foreign,GPT-4o-mini,0.26356666666666667
59,1,E,Foreign,GPT-4o-mini,0.6850333333333333
59,2,E,Foreign,GPT-4o-mini,0.5088333333333334
60,0,E,Foreign,GPT-4o-mini,0.17683333333333337
60,1,E,Foreign,GPT-4o-mini,0.25906666666666667
60,2,E,Foreign,GPT-4o-mini,0.13820000000000002
61,0,E,Foreign,GPT-4o-mini,0.35779999999999995
61,1,E,Foreign,GPT-4o-mini,-0.2023666666666667
61,2,E,Foreign,GPT-4o-mini,0.38136666666666663
62,0,E,Foreign,GPT-4o-mini,-0.8716666666666667
62,1,E,Foreign,GPT-4o-mini,-0.9004666666666666
62,2,E,Foreign,GPT-4o-mini,-0.7193999999999999
63,0,E,Foreign,GPT-4o-mini,0.3871
63,1,E,Foreign,GPT-4o-mini,0.6265
63,2,E,Foreign,GPT-4o-mini,-0.0247
64,0,E,Foreign,GPT-4o-mini,0.37633333333333335
64,1,E,Foreign,GPT-4o-mini,0.8701666666666666
64,2,E,Foreign,GPT-4o-mini,0.31983333333333336
65,0,E,Foreign,GPT-4o-mini,0.03173333333333334
65,1,E,Foreign,GPT-4o-mini,-0.24183333333333334
65,2,E,Foreign,GPT-4o-mini,-0.1528666666666667
66,0,E,Foreign,GPT-4o-mini,-0.047133333333333305
66,1,E,Foreign,GPT-4o-mini,-0.14903333333333332
66,2,E,Foreign,GPT-4o-mini,0.7553000000000001
67,0,E,Foreign,GPT-4o-mini,-0.1845
67,1,E,Foreign,GPT-4o-mini,0.2179
67,2,E,Foreign,GPT-4o-mini,-0.29240000000000005
68,0,E,Foreign,GPT-4o-mini,0.46679999999999994
68,1,E,Foreign,GPT-4o-mini,0.20950000000000002
68,2,E,Foreign,GPT-4o-mini,0.8314666666666667
69,0,E,Foreign,GPT-4o-mini,0.2426666666666667
69,1,E,Foreign,GPT-4o-mini,0.5687666666666666
69,2,E,Foreign,GPT-4o-mini,0.18416666666666667
70,0,E,Foreign,GPT-4o-mini,0.16860000000000003
70,1,E,Foreign,GPT-4o-mini,0.5015333333333333
70,2,E,Foreign,GPT-4o-mini,0.31690000000000007
71,0,E,Foreign,GPT-4o-mini,-0.38493333333333335
71,1,E,Foreign,GPT-4o-mini,-0.743825
71,2,E,Foreign,GPT-4o-mini,-0.7128
72,0,E,Foreign,GPT-4o-mini,0.3314666666666667
72,1,E,Foreign,GPT-4o-mini,-0.3209666666666667
72,2,E,Foreign,GPT-4o-mini,-0.0818
73,0,E,Foreign,GPT-4o-mini,0.1784666666666667
73,1,E,Foreign,GPT-4o-mini,0.2811666666666667
73,2,E,Foreign,GPT-4o-mini,0.7049333333333334
74,0,E,Foreign,GPT-4o-mini,-0.34926666666666667
74,1,E,Foreign,GPT-4o-mini,-0.8723666666666666
74,2,E,Foreign,GPT-4o-mini,-0.7610666666666667
75,0,E,Foreign,GPT-4o-mini,0.3479666666666667
75,1,E,Foreign,GPT-4o-mini,0.026633333333333325
75,2,E,Foreign,GPT-4o-mini,0.4318333333333333
76,0,E,Foreign,GPT-4o-mini,0.9273666666666666
76,1,E,Foreign,GPT-4o-mini,0.9518666666666666
76,2,E,Foreign,GPT-4o-mini,0.8107000000000001
77,0,E,Foreign,GPT-4o-mini,-0.9277000000000001
77,1,E,Foreign,GPT-4o-mini,-0.7995666666666666
77,2,E,Foreign,GPT-4o-mini,-0.8513333333333334
78,0,E,Foreign,GPT-4o-mini,0.9731333333333333
78,1,E,Foreign,GPT-4o-mini,0.9726
78,2,E,Foreign,GPT-4o-mini,0.9165666666666666
79,0,E,Foreign,GPT-4o-mini,-0.26536666666666664
79,1,E,Foreign,GPT-4o-mini,0.25233333333333335
79,2,E,Foreign,GPT-4o-mini,-0.14626666666666666
